Date,Region,Product,Quantity,UnitPrice,CustomerSegment,Category,Sales,Profit,Year,Month,YearMonth
2023-04-07,West,Gamma,4,616.54,Consumer,Office Supplies,2466.16,705.11,2023,4,2023-04-01
2023-04-07,East,Epsilon,3,984.01,Consumer,Furniture,2952.03,869.41,2023,4,2023-04-01
2023-04-08,West,Beta,5,205.67,Consumer,Furniture,1028.35,189.5,2023,4,2023-04-01
2023-04-08,East,Gamma,2,636.08,Consumer,Office Supplies,1272.16,355.92,2023,4,2023-04-01
2023-04-09,West,Epsilon,5,244.76,Consumer,Furniture,1223.8,245.86,2023,4,2023-04-01
2023-04-11,East,Delta,2,403.18,Corporate,Electronics,806.36,105.21,2023,4,2023-04-01
2023-04-11,North,Delta,2,254.67,Corporate,Electronics,509.34,27.61,2023,4,2023-04-01
2023-04-11,North,Epsilon,5,464.33,Consumer,Furniture,2321.65,87.07,2023,4,2023-04-01
2023-04-12,South,Epsilon,3,44.81,Consumer,Furniture,134.43,7.12,2023,4,2023-04-01
2023-04-13,South,Gamma,8,473.54,Corporate,Office Supplies,3788.32,1186.19,2023,4,2023-04-01
2023-04-14,West,Beta,5,190.87,Consumer,Furniture,954.35,245.54,2023,4,2023-04-01
2023-04-16,South,Delta,4,718.69,Home Office,Electronics,2874.76,401.06,2023,4,2023-04-01
2023-04-16,East,Delta,4,620.13,Consumer,Electronics,2480.52,697.9,2023,4,2023-04-01
2023-04-17,South,Epsilon,5,742.16,Home Office,Furniture,3710.8,1261.78,2023,4,2023-04-01
2023-04-18,North,Beta,6,921.82,Corporate,Furniture,5530.92,1344.62,2023,4,2023-04-01
2023-04-18,East,Beta,4,252.78,Consumer,Furniture,1011.12,22.4,2023,4,2023-04-01
2023-04-18,West,Epsilon,5,135.93,Consumer,Furniture,679.65,77.89,2023,4,2023-04-01
2023-04-18,North,Gamma,3,682.61,Consumer,Office Supplies,2047.83,175.11,2023,4,2023-04-01
2023-04-21,South,Alpha,4,516.37,Consumer,Electronics,2065.48,242.1,2023,4,2023-04-01
2023-04-23,East,Alpha,2,131.65,Consumer,Electronics,263.3,22.91,2023,4,2023-04-01
2023-04-24,East,Beta,2,199.78,Consumer,Furniture,399.56,16.47,2023,4,2023-04-01
2023-04-25,North,Epsilon,5,87.33,Consumer,Furniture,436.65,53.4,2023,4,2023-04-01
2023-04-27,West,Beta,8,562.37,Consumer,Furniture,4498.96,632.71,2023,4,2023-04-01
2023-04-28,North,Gamma,3,269.69,Corporate,Office Supplies,809.07,51.55,2023,4,2023-04-01
2023-04-29,East,Epsilon,4,975.79,Consumer,Furniture,3903.16,248.97,2023,4,2023-04-01
2023-04-29,South,Epsilon,3,211.61,Corporate,Furniture,634.83,17.99,2023,4,2023-04-01
2023-04-29,North,Delta,5,663.4,Corporate,Electronics,3317.0,809.82,2023,4,2023-04-01
2023-04-30,North,Epsilon,3,405.86,Consumer,Furniture,1217.58,67.46,2023,4,2023-04-01
2023-05-01,South,Delta,3,291.85,Corporate,Electronics,875.55,55.12,2023,5,2023-05-01
2023-05-01,North,Beta,5,554.17,Consumer,Furniture,2770.85,881.93,2023,5,2023-05-01
2023-05-02,East,Epsilon,4,750.27,Consumer,Furniture,3001.08,718.0,2023,5,2023-05-01
2023-05-03,South,Delta,2,279.53,Consumer,Electronics,559.06,66.31,2023,5,2023-05-01
2023-05-03,North,Gamma,6,517.16,Corporate,Office Supplies,3102.96,137.65,2023,5,2023-05-01
2023-05-04,West,Delta,4,521.63,Home Office,Electronics,2086.52,301.97,2023,5,2023-05-01
2023-05-04,South,Beta,6,160.15,Consumer,Furniture,960.9,233.39,2023,5,2023-05-01
2023-05-04,East,Alpha,4,514.79,Corporate,Electronics,2059.16,127.15,2023,5,2023-05-01
2023-05-05,East,Alpha,2,75.83,Corporate,Electronics,151.66,-5.04,2023,5,2023-05-01
2023-05-06,West,Alpha,3,339.44,Consumer,Electronics,1018.32,10.98,2023,5,2023-05-01
2023-05-07,South,Gamma,4,244.78,Corporate,Office Supplies,979.12,232.53,2023,5,2023-05-01
2023-05-09,South,Beta,3,242.2,Consumer,Furniture,726.6,85.22,2023,5,2023-05-01
2023-05-11,North,Gamma,5,562.47,Corporate,Office Supplies,2812.35,249.6,2023,5,2023-05-01
2023-05-11,South,Beta,5,184.85,Consumer,Furniture,924.25,288.16,2023,5,2023-05-01
2023-05-12,North,Delta,3,679.03,Corporate,Electronics,2037.09,155.03,2023,5,2023-05-01
2023-05-14,East,Delta,5,657.03,Consumer,Electronics,3285.15,465.73,2023,5,2023-05-01
2023-05-14,West,Delta,2,736.88,Corporate,Electronics,1473.76,361.0,2023,5,2023-05-01
2023-05-15,East,Alpha,4,252.36,Consumer,Electronics,1009.44,85.21,2023,5,2023-05-01
2023-05-16,East,Epsilon,3,425.64,Consumer,Furniture,1276.92,334.01,2023,5,2023-05-01
2023-05-16,West,Epsilon,2,876.13,Corporate,Furniture,1752.26,404.03,2023,5,2023-05-01
2023-05-16,North,Delta,3,889.85,Home Office,Electronics,2669.55,447.39,2023,5,2023-05-01
2023-05-17,North,Epsilon,6,145.85,Consumer,Furniture,875.1,78.85,2023,5,2023-05-01
2023-05-17,North,Gamma,3,382.13,Corporate,Office Supplies,1146.39,205.64,2023,5,2023-05-01
2023-05-17,South,Delta,4,387.63,Consumer,Electronics,1550.52,104.02,2023,5,2023-05-01
2023-05-19,West,Epsilon,2,684.98,Consumer,Furniture,1369.96,469.85,2023,5,2023-05-01
2023-05-19,South,Beta,8,915.07,Corporate,Furniture,7320.56,217.54,2023,5,2023-05-01
2023-05-21,South,Alpha,5,863.76,Consumer,Electronics,4318.8,854.17,2023,5,2023-05-01
2023-05-21,South,Delta,4,369.7,Consumer,Electronics,1478.8,369.76,2023,5,2023-05-01
2023-05-22,East,Beta,3,984.84,Consumer,Furniture,2954.52,457.43,2023,5,2023-05-01
2023-05-22,North,Alpha,5,102.28,Consumer,Electronics,511.4,133.37,2023,5,2023-05-01
2023-05-22,East,Epsilon,3,885.63,Consumer,Furniture,2656.89,93.18,2023,5,2023-05-01
2023-05-23,North,Delta,4,928.45,Consumer,Electronics,3713.8,617.91,2023,5,2023-05-01
2023-05-23,East,Alpha,4,863.21,Home Office,Electronics,3452.84,941.9,2023,5,2023-05-01
2023-05-23,East,Delta,6,203.31,Home Office,Electronics,1219.86,60.91,2023,5,2023-05-01
2023-05-24,South,Alpha,4,523.9,Consumer,Electronics,2095.6,385.35,2023,5,2023-05-01
2023-05-26,North,Alpha,2,782.91,Corporate,Electronics,1565.82,428.63,2023,5,2023-05-01
2023-05-26,South,Beta,6,660.32,Home Office,Furniture,3961.92,676.04,2023,5,2023-05-01
2023-05-27,East,Gamma,5,841.46,Consumer,Office Supplies,4207.3,1047.33,2023,5,2023-05-01
2023-05-27,West,Beta,4,45.2,Corporate,Furniture,180.8,-16.53,2023,5,2023-05-01
2023-05-27,West,Gamma,4,293.68,Corporate,Office Supplies,1174.72,38.37,2023,5,2023-05-01
2023-05-28,South,Alpha,5,786.08,Home Office,Electronics,3930.4,1238.41,2023,5,2023-05-01
2023-05-29,West,Alpha,2,193.72,Corporate,Electronics,387.44,112.9,2023,5,2023-05-01
2023-05-29,South,Gamma,6,553.45,Consumer,Office Supplies,3320.7,914.09,2023,5,2023-05-01
2023-05-29,North,Epsilon,5,103.88,Corporate,Furniture,519.4,-28.54,2023,5,2023-05-01
2023-05-31,North,Alpha,4,370.19,Consumer,Electronics,1480.76,330.77,2023,5,2023-05-01
2023-05-31,South,Gamma,4,197.44,Consumer,Office Supplies,789.76,71.04,2023,5,2023-05-01
2023-05-31,East,Gamma,6,452.37,Corporate,Office Supplies,2714.22,799.23,2023,5,2023-05-01
2023-06-02,South,Epsilon,3,535.83,Consumer,Furniture,1607.49,220.38,2023,6,2023-06-01
2023-06-02,West,Epsilon,4,476.52,Corporate,Furniture,1906.08,417.03,2023,6,2023-06-01
2023-06-02,West,Delta,6,38.75,Home Office,Electronics,232.5,-12.79,2023,6,2023-06-01
2023-06-03,East,Alpha,4,187.73,Consumer,Electronics,750.92,206.25,2023,6,2023-06-01
2023-06-03,North,Beta,5,873.91,Consumer,Furniture,4369.55,1232.53,2023,6,2023-06-01
2023-06-03,West,Alpha,3,660.92,Consumer,Electronics,1982.76,327.84,2023,6,2023-06-01
2023-06-04,South,Epsilon,1,264.77,Consumer,Furniture,264.77,75.77,2023,6,2023-06-01
2023-06-04,South,Beta,3,886.43,Corporate,Furniture,2659.29,502.0,2023,6,2023-06-01
2023-06-05,East,Epsilon,2,837.75,Consumer,Furniture,1675.5,337.82,2023,6,2023-06-01
2023-06-05,South,Delta,4,332.81,Consumer,Electronics,1331.24,357.92,2023,6,2023-06-01
2023-06-06,East,Delta,7,194.82,Consumer,Electronics,1363.74,409.46,2023,6,2023-06-01
2023-06-06,South,Epsilon,5,377.72,Consumer,Furniture,1888.6,232.97,2023,6,2023-06-01
2023-06-07,North,Delta,4,972.43,Consumer,Electronics,3889.72,940.81,2023,6,2023-06-01
2023-06-08,South,Epsilon,2,477.36,Corporate,Furniture,954.72,224.29,2023,6,2023-06-01
2023-06-10,East,Beta,2,516.39,Consumer,Furniture,1032.78,59.93,2023,6,2023-06-01
2023-06-10,West,Epsilon,2,562.69,Consumer,Furniture,1125.38,54.38,2023,6,2023-06-01
2023-06-11,East,Epsilon,5,818.8,Consumer,Furniture,4094.0,228.72,2023,6,2023-06-01
2023-06-12,West,Delta,4,776.32,Consumer,Electronics,3105.28,771.17,2023,6,2023-06-01
2023-06-13,North,Delta,5,355.21,Consumer,Electronics,1776.05,445.27,2023,6,2023-06-01
2023-06-14,East,Epsilon,3,242.68,Corporate,Furniture,728.04,42.12,2023,6,2023-06-01
2023-06-14,West,Epsilon,3,695.52,Consumer,Furniture,2086.56,598.34,2023,6,2023-06-01
2023-06-15,East,Alpha,4,441.25,Consumer,Electronics,1765.0,535.11,2023,6,2023-06-01
2023-06-16,West,Epsilon,7,573.13,Consumer,Furniture,4011.91,672.05,2023,6,2023-06-01
2023-06-16,West,Alpha,5,182.06,Home Office,Electronics,910.3,66.37,2023,6,2023-06-01
2023-06-17,West,Delta,5,789.23,Consumer,Electronics,3946.15,528.27,2023,6,2023-06-01
2023-06-17,West,Delta,2,84.19,Consumer,Electronics,168.38,-11.08,2023,6,2023-06-01
2023-06-18,South,Gamma,2,134.13,Consumer,Office Supplies,268.26,56.42,2023,6,2023-06-01
2023-06-18,North,Gamma,5,520.58,Consumer,Office Supplies,2602.9,455.38,2023,6,2023-06-01
2023-06-19,West,Alpha,4,696.49,Home Office,Electronics,2785.96,280.38,2023,6,2023-06-01
2023-06-19,North,Beta,5,761.18,Corporate,Furniture,3805.9,541.67,2023,6,2023-06-01
2023-06-19,East,Gamma,4,93.91,Consumer,Office Supplies,375.64,82.18,2023,6,2023-06-01
2023-06-19,South,Alpha,4,314.86,Consumer,Electronics,1259.44,166.41,2023,6,2023-06-01
2023-06-21,South,Epsilon,4,537.07,Consumer,Furniture,2148.28,322.38,2023,6,2023-06-01
2023-06-22,West,Epsilon,4,734.65,Consumer,Furniture,2938.6,773.23,2023,6,2023-06-01
2023-06-22,West,Beta,3,484.84,Consumer,Furniture,1454.52,271.88,2023,6,2023-06-01
2023-06-24,South,Delta,3,818.96,Consumer,Electronics,2456.88,700.92,2023,6,2023-06-01
2023-06-25,North,Gamma,3,657.25,Consumer,Office Supplies,1971.75,330.03,2023,6,2023-06-01
2023-06-26,West,Beta,3,179.05,Corporate,Furniture,537.15,6.69,2023,6,2023-06-01
2023-06-28,South,Alpha,2,183.09,Consumer,Electronics,366.18,83.83,2023,6,2023-06-01
2023-06-28,South,Epsilon,7,257.18,Consumer,Furniture,1800.26,298.43,2023,6,2023-06-01
2023-06-29,South,Epsilon,6,544.04,Home Office,Furniture,3264.24,567.91,2023,6,2023-06-01
2023-06-30,South,Beta,5,581.63,Corporate,Furniture,2908.15,57.19,2023,6,2023-06-01
2023-06-30,North,Gamma,4,428.88,Home Office,Office Supplies,1715.52,279.15,2023,6,2023-06-01
2023-07-01,North,Beta,5,149.4,Consumer,Furniture,747.0,53.25,2023,7,2023-07-01
2023-07-02,North,Epsilon,3,860.77,Consumer,Furniture,2582.31,737.66,2023,7,2023-07-01
2023-07-03,South,Delta,3,473.61,Corporate,Electronics,1420.83,56.12,2023,7,2023-07-01
2023-07-03,South,Epsilon,2,837.18,Home Office,Furniture,1674.36,559.5,2023,7,2023-07-01
2023-07-03,North,Delta,3,982.1,Home Office,Electronics,2946.3,531.74,2023,7,2023-07-01
2023-07-04,East,Delta,1,939.69,Consumer,Electronics,939.69,105.82,2023,7,2023-07-01
2023-07-05,North,Epsilon,4,340.92,Home Office,Furniture,1363.68,205.98,2023,7,2023-07-01
2023-07-05,South,Delta,4,168.95,Consumer,Electronics,675.8,127.34,2023,7,2023-07-01
2023-07-07,East,Delta,1,700.52,Home Office,Electronics,700.52,183.19,2023,7,2023-07-01
2023-07-07,South,Epsilon,4,542.76,Corporate,Furniture,2171.04,674.18,2023,7,2023-07-01
2023-07-07,South,Alpha,2,896.71,Consumer,Electronics,1793.42,426.72,2023,7,2023-07-01
2023-07-08,North,Beta,6,344.38,Consumer,Furniture,2066.28,488.89,2023,7,2023-07-01
2023-07-08,North,Alpha,4,587.58,Corporate,Electronics,2350.32,804.47,2023,7,2023-07-01
2023-07-08,East,Gamma,4,829.59,Corporate,Office Supplies,3318.36,525.85,2023,7,2023-07-01
2023-07-09,West,Delta,3,620.55,Corporate,Electronics,1861.65,435.01,2023,7,2023-07-01
2023-07-09,North,Beta,3,850.25,Home Office,Furniture,2550.75,166.4,2023,7,2023-07-01
2023-07-10,South,Gamma,7,639.98,Consumer,Office Supplies,4479.86,820.66,2023,7,2023-07-01
2023-07-10,East,Beta,4,722.31,Corporate,Furniture,2889.24,395.36,2023,7,2023-07-01
2023-07-10,East,Alpha,4,360.1,Consumer,Electronics,1440.4,312.35,2023,7,2023-07-01
2023-07-10,South,Gamma,4,222.72,Consumer,Office Supplies,890.88,82.39,2023,7,2023-07-01
2023-07-11,East,Alpha,7,778.21,Consumer,Electronics,5447.47,1771.09,2023,7,2023-07-01
2023-07-12,South,Delta,2,157.77,Home Office,Electronics,315.54,0.69,2023,7,2023-07-01
2023-07-13,East,Beta,6,686.62,Consumer,Furniture,4119.72,1386.1,2023,7,2023-07-01
2023-07-14,North,Delta,3,775.08,Consumer,Electronics,2325.24,374.47,2023,7,2023-07-01
2023-07-14,East,Alpha,5,303.19,Corporate,Electronics,1515.95,77.07,2023,7,2023-07-01
2023-07-15,North,Alpha,2,589.25,Corporate,Electronics,1178.5,144.41,2023,7,2023-07-01
2023-07-17,North,Gamma,3,298.6,Corporate,Office Supplies,895.8,186.67,2023,7,2023-07-01
2023-07-18,East,Epsilon,5,425.01,Consumer,Furniture,2125.05,259.03,2023,7,2023-07-01
2023-07-18,North,Delta,1,367.86,Consumer,Electronics,367.86,-7.63,2023,7,2023-07-01
2023-07-18,South,Gamma,3,206.42,Home Office,Office Supplies,619.26,143.97,2023,7,2023-07-01
2023-07-19,West,Delta,6,51.85,Consumer,Electronics,311.1,34.74,2023,7,2023-07-01
2023-07-21,North,Delta,3,947.17,Consumer,Electronics,2841.51,894.51,2023,7,2023-07-01
2023-07-23,South,Beta,4,758.32,Consumer,Furniture,3033.28,712.96,2023,7,2023-07-01
2023-07-23,North,Alpha,6,65.47,Consumer,Electronics,392.82,22.57,2023,7,2023-07-01
2023-07-23,South,Beta,5,477.74,Corporate,Furniture,2388.7,118.35,2023,7,2023-07-01
2023-07-23,South,Gamma,6,485.18,Consumer,Office Supplies,2911.08,661.93,2023,7,2023-07-01
2023-07-24,South,Alpha,5,232.51,Corporate,Electronics,1162.55,375.63,2023,7,2023-07-01
2023-07-24,South,Beta,4,399.74,Home Office,Furniture,1598.96,261.81,2023,7,2023-07-01
2023-07-25,North,Delta,5,896.88,Consumer,Electronics,4484.4,744.83,2023,7,2023-07-01
2023-07-25,West,Beta,3,303.74,Consumer,Furniture,911.22,198.93,2023,7,2023-07-01
2023-07-25,North,Beta,5,49.74,Corporate,Furniture,248.7,33.58,2023,7,2023-07-01
2023-07-25,East,Delta,6,378.61,Consumer,Electronics,2271.66,153.82,2023,7,2023-07-01
2023-07-26,South,Epsilon,3,330.23,Home Office,Furniture,990.69,21.6,2023,7,2023-07-01
2023-07-26,South,Alpha,4,400.23,Home Office,Electronics,1600.92,435.91,2023,7,2023-07-01
2023-07-28,South,Beta,2,226.85,Consumer,Furniture,453.7,81.76,2023,7,2023-07-01
2023-07-28,West,Gamma,3,693.65,Home Office,Office Supplies,2080.95,478.39,2023,7,2023-07-01
2023-07-28,West,Epsilon,4,952.54,Consumer,Furniture,3810.16,42.33,2023,7,2023-07-01
2023-07-29,South,Gamma,4,950.3,Consumer,Office Supplies,3801.2,413.03,2023,7,2023-07-01
2023-07-29,South,Epsilon,4,458.01,Consumer,Furniture,1832.04,493.55,2023,7,2023-07-01
2023-08-02,South,Beta,1,11.71,Consumer,Furniture,11.71,-23.51,2023,8,2023-08-01
2023-08-04,North,Beta,4,405.64,Corporate,Furniture,1622.56,142.43,2023,8,2023-08-01
2023-08-05,South,Delta,1,411.07,Consumer,Electronics,411.07,80.73,2023,8,2023-08-01
2023-08-05,South,Beta,4,57.33,Home Office,Furniture,229.32,58.05,2023,8,2023-08-01
2023-08-05,South,Epsilon,3,439.05,Corporate,Furniture,1317.15,63.71,2023,8,2023-08-01
2023-08-05,West,Beta,3,43.85,Consumer,Furniture,131.55,-6.22,2023,8,2023-08-01
2023-08-06,West,Epsilon,3,858.84,Corporate,Furniture,2576.52,746.37,2023,8,2023-08-01
2023-08-06,South,Delta,3,35.72,Consumer,Electronics,107.16,11.4,2023,8,2023-08-01
2023-08-06,East,Epsilon,8,396.29,Consumer,Furniture,3170.32,1055.62,2023,8,2023-08-01
2023-08-07,West,Delta,7,417.78,Consumer,Electronics,2924.46,757.71,2023,8,2023-08-01
2023-08-09,West,Epsilon,6,25.49,Corporate,Furniture,152.94,40.9,2023,8,2023-08-01
2023-08-10,South,Gamma,3,101.65,Corporate,Office Supplies,304.95,32.45,2023,8,2023-08-01
2023-08-10,West,Epsilon,7,335.77,Consumer,Furniture,2350.39,619.9,2023,8,2023-08-01
2023-08-10,South,Beta,5,617.32,Home Office,Furniture,3086.6,670.45,2023,8,2023-08-01
2023-08-12,North,Alpha,4,586.73,Corporate,Electronics,2346.92,630.26,2023,8,2023-08-01
2023-08-13,South,Gamma,4,122.82,Consumer,Office Supplies,491.28,167.6,2023,8,2023-08-01
2023-08-13,East,Beta,6,852.27,Home Office,Furniture,5113.62,901.39,2023,8,2023-08-01
2023-08-13,North,Beta,3,242.58,Home Office,Furniture,727.74,-0.66,2023,8,2023-08-01
2023-08-13,East,Epsilon,7,536.8,Consumer,Furniture,3757.6,568.31,2023,8,2023-08-01
2023-08-14,West,Beta,6,807.85,Corporate,Furniture,4847.1,1119.0,2023,8,2023-08-01
2023-08-14,East,Delta,2,695.98,Consumer,Electronics,1391.96,262.7,2023,8,2023-08-01
2023-08-14,North,Gamma,5,931.71,Consumer,Office Supplies,4658.55,1601.04,2023,8,2023-08-01
2023-08-14,South,Epsilon,4,894.21,Corporate,Furniture,3576.84,269.36,2023,8,2023-08-01
2023-08-15,South,Delta,7,826.79,Consumer,Electronics,5787.53,1976.86,2023,8,2023-08-01
2023-08-15,East,Beta,6,132.86,Consumer,Furniture,797.16,-3.1,2023,8,2023-08-01
2023-08-15,West,Epsilon,4,234.86,Consumer,Furniture,939.44,78.25,2023,8,2023-08-01
2023-08-15,West,Alpha,3,417.74,Consumer,Electronics,1253.22,234.94,2023,8,2023-08-01
2023-08-16,West,Gamma,1,816.86,Consumer,Office Supplies,816.86,169.89,2023,8,2023-08-01
2023-08-16,West,Epsilon,3,742.9,Consumer,Furniture,2228.7,370.02,2023,8,2023-08-01
2023-08-16,South,Alpha,6,370.24,Consumer,Electronics,2221.44,213.26,2023,8,2023-08-01
2023-08-16,North,Delta,3,188.05,Corporate,Electronics,564.15,178.35,2023,8,2023-08-01
2023-08-16,West,Gamma,3,841.96,Consumer,Office Supplies,2525.88,426.5,2023,8,2023-08-01
2023-08-16,West,Gamma,5,982.44,Consumer,Office Supplies,4912.2,348.53,2023,8,2023-08-01
2023-08-17,South,Epsilon,3,564.36,Consumer,Furniture,1693.08,488.33,2023,8,2023-08-01
2023-08-18,North,Beta,6,931.42,Corporate,Furniture,5588.52,466.12,2023,8,2023-08-01
2023-08-18,West,Alpha,4,353.39,Consumer,Electronics,1413.56,478.57,2023,8,2023-08-01
2023-08-19,North,Gamma,4,974.2,Consumer,Office Supplies,3896.8,97.87,2023,8,2023-08-01
2023-08-20,West,Beta,5,221.31,Consumer,Furniture,1106.55,185.97,2023,8,2023-08-01
2023-08-22,East,Alpha,5,217.64,Home Office,Electronics,1088.2,260.45,2023,8,2023-08-01
2023-08-25,East,Epsilon,3,639.98,Consumer,Furniture,1919.94,245.06,2023,8,2023-08-01
2023-08-26,West,Epsilon,2,664.42,Corporate,Furniture,1328.84,281.67,2023,8,2023-08-01
2023-08-27,North,Epsilon,6,818.81,Consumer,Furniture,4912.86,742.95,2023,8,2023-08-01
2023-08-28,South,Beta,5,661.2,Corporate,Furniture,3306.0,530.5,2023,8,2023-08-01
2023-08-29,West,Beta,1,433.42,Corporate,Furniture,433.42,99.48,2023,8,2023-08-01
2023-08-29,West,Epsilon,2,893.87,Home Office,Furniture,1787.74,375.53,2023,8,2023-08-01
2023-08-30,West,Epsilon,2,849.44,Consumer,Furniture,1698.88,261.18,2023,8,2023-08-01
2023-08-30,North,Delta,3,60.07,Corporate,Electronics,180.21,4.17,2023,8,2023-08-01
2023-08-31,South,Alpha,4,773.6,Home Office,Electronics,3094.4,709.84,2023,8,2023-08-01
2023-08-31,South,Gamma,5,985.18,Consumer,Office Supplies,4925.9,1283.03,2023,8,2023-08-01
2023-08-31,North,Delta,3,100.34,Home Office,Electronics,301.02,21.47,2023,8,2023-08-01
2023-09-01,East,Epsilon,5,309.48,Corporate,Furniture,1547.4,215.18,2023,9,2023-09-01
2023-09-02,South,Beta,4,537.99,Consumer,Furniture,2151.96,428.0,2023,9,2023-09-01
2023-09-03,West,Alpha,4,508.24,Home Office,Electronics,2032.96,213.35,2023,9,2023-09-01
2023-09-03,South,Beta,4,838.15,Consumer,Furniture,3352.6,898.6,2023,9,2023-09-01
2023-09-05,North,Beta,3,704.58,Corporate,Furniture,2113.74,409.54,2023,9,2023-09-01
2023-09-05,South,Gamma,2,535.89,Home Office,Office Supplies,1071.78,133.44,2023,9,2023-09-01
2023-09-08,West,Delta,4,410.47,Home Office,Electronics,1641.88,146.78,2023,9,2023-09-01
2023-09-08,West,Delta,2,775.66,Consumer,Electronics,1551.32,412.44,2023,9,2023-09-01
2023-09-08,North,Gamma,9,722.08,Consumer,Office Supplies,6498.72,1838.17,2023,9,2023-09-01
2023-09-09,South,Alpha,5,360.01,Corporate,Electronics,1800.05,11.31,2023,9,2023-09-01
2023-09-09,South,Epsilon,3,915.73,Consumer,Furniture,2747.19,680.36,2023,9,2023-09-01
2023-09-10,West,Epsilon,5,995.9,Consumer,Furniture,4979.5,1599.8,2023,9,2023-09-01
2023-09-10,West,Delta,2,702.39,Corporate,Electronics,1404.78,18.24,2023,9,2023-09-01
2023-09-11,South,Delta,2,880.53,Home Office,Electronics,1761.06,564.54,2023,9,2023-09-01
2023-09-11,South,Gamma,5,413.02,Consumer,Office Supplies,2065.1,680.17,2023,9,2023-09-01
2023-09-11,East,Beta,2,469.98,Consumer,Furniture,939.96,53.7,2023,9,2023-09-01
2023-09-12,North,Delta,4,932.04,Home Office,Electronics,3728.16,1108.77,2023,9,2023-09-01
2023-09-12,North,Beta,2,617.36,Consumer,Furniture,1234.72,359.92,2023,9,2023-09-01
2023-09-13,North,Alpha,4,551.13,Consumer,Electronics,2204.52,313.39,2023,9,2023-09-01
2023-09-15,West,Alpha,2,322.04,Home Office,Electronics,644.08,2.27,2023,9,2023-09-01
2023-09-15,South,Alpha,5,292.04,Consumer,Electronics,1460.2,324.82,2023,9,2023-09-01
2023-09-16,North,Alpha,1,760.36,Corporate,Electronics,760.36,135.1,2023,9,2023-09-01
2023-09-16,West,Beta,2,21.89,Consumer,Furniture,43.78,-3.34,2023,9,2023-09-01
2023-09-17,West,Delta,5,324.95,Corporate,Electronics,1624.75,330.25,2023,9,2023-09-01
2023-09-17,South,Alpha,9,801.83,Corporate,Electronics,7216.47,2411.39,2023,9,2023-09-01
2023-09-17,East,Alpha,3,862.12,Consumer,Electronics,2586.36,308.82,2023,9,2023-09-01
2023-09-19,South,Gamma,6,997.41,Home Office,Office Supplies,5984.46,524.74,2023,9,2023-09-01
2023-09-20,West,Beta,5,154.63,Home Office,Furniture,773.15,-8.24,2023,9,2023-09-01
2023-09-20,South,Epsilon,3,98.58,Consumer,Furniture,295.74,35.96,2023,9,2023-09-01
2023-09-20,South,Epsilon,7,242.97,Consumer,Furniture,1700.79,447.61,2023,9,2023-09-01
2023-09-20,South,Beta,2,436.41,Consumer,Furniture,872.82,166.19,2023,9,2023-09-01
2023-09-21,South,Epsilon,6,838.57,Consumer,Furniture,5031.42,1025.73,2023,9,2023-09-01
2023-09-21,West,Alpha,2,280.47,Corporate,Electronics,560.94,78.79,2023,9,2023-09-01
2023-09-22,South,Alpha,3,951.58,Corporate,Electronics,2854.74,574.96,2023,9,2023-09-01
2023-09-22,South,Delta,4,616.92,Corporate,Electronics,2467.68,723.73,2023,9,2023-09-01
2023-09-23,West,Beta,3,959.42,Home Office,Furniture,2878.26,333.82,2023,9,2023-09-01
2023-09-24,South,Epsilon,3,988.19,Corporate,Furniture,2964.57,711.8,2023,9,2023-09-01
2023-09-24,North,Gamma,3,714.78,Consumer,Office Supplies,2144.34,98.89,2023,9,2023-09-01
2023-09-24,South,Delta,4,354.61,Consumer,Electronics,1418.44,424.26,2023,9,2023-09-01
2023-09-25,West,Epsilon,5,707.79,Corporate,Furniture,3538.95,937.44,2023,9,2023-09-01
2023-09-30,West,Epsilon,6,355.93,Consumer,Furniture,2135.58,243.18,2023,9,2023-09-01
2023-09-30,West,Alpha,2,441.93,Corporate,Electronics,883.86,177.42,2023,9,2023-09-01
2023-10-01,South,Beta,6,129.53,Consumer,Furniture,777.18,92.38,2023,10,2023-10-01
2023-10-01,East,Delta,4,268.23,Consumer,Electronics,1072.92,272.06,2023,10,2023-10-01
2023-10-02,North,Epsilon,3,608.95,Consumer,Furniture,1826.85,424.05,2023,10,2023-10-01
2023-10-04,North,Gamma,5,959.16,Consumer,Office Supplies,4795.8,384.61,2023,10,2023-10-01
2023-10-04,West,Alpha,3,917.11,Consumer,Electronics,2751.33,265.26,2023,10,2023-10-01
2023-10-05,East,Alpha,3,128.64,Consumer,Electronics,385.92,53.05,2023,10,2023-10-01
2023-10-05,East,Epsilon,3,567.35,Consumer,Furniture,1702.05,394.03,2023,10,2023-10-01
2023-10-06,North,Delta,3,883.98,Consumer,Electronics,2651.94,467.0,2023,10,2023-10-01
2023-10-06,East,Gamma,4,460.39,Corporate,Office Supplies,1841.56,284.42,2023,10,2023-10-01
2023-10-06,West,Beta,5,685.95,Consumer,Furniture,3429.75,655.15,2023,10,2023-10-01
2023-10-06,North,Gamma,5,554.99,Consumer,Office Supplies,2774.95,919.59,2023,10,2023-10-01
2023-10-07,North,Delta,2,86.52,Corporate,Electronics,173.04,25.37,2023,10,2023-10-01
2023-10-09,West,Delta,3,130.34,Corporate,Electronics,391.02,10.86,2023,10,2023-10-01
2023-10-10,West,Delta,3,766.42,Consumer,Electronics,2299.26,193.03,2023,10,2023-10-01
